Experiments,r1,r2,r3,r4,r5,r6,r7,x1,x2,p
Exp_243,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.0
Exp_244,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.0
Exp_245,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.18421052631578946,0.2105263157894737,0.0
Exp_246,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.0
Exp_247,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.0
Exp_248,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05263157894736842,0.2368421052631579,0.0
Exp_249,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.0
Exp_250,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.0
Exp_251,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.0
Exp_252,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.0
Exp_253,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.0
Exp_254,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.0
Exp_255,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.0
Exp_256,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.34210526315789475,0.15789473684210525,0.0
Exp_257,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0789473684210526,0.15789473684210525,0.0
Exp_258,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.0
Exp_259,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.0
Exp_260,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.39473684210526316,0.0,0.0
Exp_261,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.0
Exp_262,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.0
Exp_263,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.0
Exp_264,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.0
Exp_265,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.18421052631578946,0.2105263157894737,0.0
Exp_266,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.0
Exp_267,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.0
Exp_268,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.05263157894736842,0.2368421052631579,0.0
Exp_269,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.0
Exp_270,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.0
Exp_271,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.0
Exp_272,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.0
Exp_273,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.0
Exp_274,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.0
Exp_275,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.0
Exp_276,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.34210526315789475,0.15789473684210525,0.0
Exp_277,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0789473684210526,0.15789473684210525,0.0
Exp_278,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.0
Exp_279,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.0
Exp_280,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.39473684210526316,0.0,0.0
Exp_281,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.0
Exp_282,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.0
Exp_283,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.0
Exp_284,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.0
Exp_285,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.18421052631578946,0.2105263157894737,0.0
Exp_286,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.0
Exp_287,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.0
Exp_288,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05263157894736842,0.2368421052631579,0.0
Exp_289,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.0
Exp_290,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.0
Exp_291,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.0
Exp_292,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.0
Exp_293,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.0
Exp_294,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.0
Exp_295,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.0
Exp_296,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.34210526315789475,0.15789473684210525,0.0
Exp_297,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0789473684210526,0.15789473684210525,0.0
Exp_298,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.0
Exp_299,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.0
Exp_300,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.39473684210526316,0.0,0.005354132735516602
Exp_301,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.022714806525302007
Exp_302,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.028496263097388178
Exp_303,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.014387701302446623
Exp_304,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.008373279420710967
Exp_305,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.014413782298280456
Exp_306,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.016896820059740556
Exp_307,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.014312070701355931
Exp_308,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.012788908562655712
Exp_309,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.011086002152298076
Exp_310,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.009757943257531636
Exp_311,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.02290598982799931
Exp_312,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.02528382769181935
Exp_313,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.010178364289964607
Exp_314,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.00690535740812931
Exp_315,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.005078754855304442
Exp_316,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.34210526315789475,0.15789473684210525,0.021072166912066266
Exp_317,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0789473684210526,0.15789473684210525,0.013578523794496845
Exp_318,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.021081802994332842
Exp_319,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.019249961759820494
Exp_320,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.39473684210526316,0.0,0.003662395862899327
Exp_321,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.01610589268633417
Exp_322,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.017981530539760482
Exp_323,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.011338915383818236
Exp_324,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.005469942953681803
Exp_325,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.18421052631578946,0.2105263157894737,0.010836823065964852
Exp_326,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.010968313571597943
Exp_327,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.009028266849578996
Exp_328,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.05263157894736842,0.2368421052631579,0.00870383091498845
Exp_329,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.007708614699205153
Exp_330,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.006476608144761011
Exp_331,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.015060781437607825
Exp_332,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.016315318489950437
Exp_333,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.006832116294103318
Exp_334,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.005588407726910983
Exp_335,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.0033534117863625985
Exp_336,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.34210526315789475,0.15789473684210525,0.0144381711657406
Exp_337,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0789473684210526,0.15789473684210525,0.010325215404606233
Exp_338,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.014503459836602
Exp_339,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.013708694684485325
Exp_340,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.39473684210526316,0.0,0.005016530502829062
Exp_341,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.021017169713097254
Exp_342,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.020233241000624427
Exp_343,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.01392501671776783
Exp_344,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.0070683697492485145
Exp_345,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.18421052631578946,0.2105263157894737,0.012013962912497803
Exp_346,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.013962870245144053
Exp_347,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.012129153730387216
Exp_348,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.05263157894736842,0.2368421052631579,0.010494129789513562
Exp_349,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.008798939593604796
Exp_350,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.00777172766597107
Exp_351,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.01855458387245211
Exp_352,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.023631279324686588
Exp_353,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.008336001631227823
Exp_354,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.006527686194891319
Exp_355,0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.004076813386378295
Exp_356,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.34210526315789475,0.15789473684210525,0.017173729244652765
Exp_357,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0789473684210526,0.15789473684210525,0.011406571683699416
Exp_358,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.019940114627857577
Exp_359,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.015538356128105462
Exp_360,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.39473684210526316,0.0,0.0028291299246865583
Exp_361,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.011891210338102462
Exp_362,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.01257617174995644
Exp_363,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.008256204277233496
Exp_364,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.0042047730585247885
Exp_365,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.18421052631578946,0.2105263157894737,0.010503265705697127
Exp_366,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.009611213321581793
Exp_367,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.008123848825661108
Exp_368,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.05263157894736842,0.2368421052631579,0.007716912588747912
Exp_369,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.0053248719878880415
Exp_370,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.005396542168996169
Exp_371,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.011062658384799385
Exp_372,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.0131840652858636
Exp_373,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.005660340889326698
Exp_374,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.004828261019981846
Exp_375,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.002691564455567755
Exp_376,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.34210526315789475,0.15789473684210525,0.010462994674522465
Exp_377,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0789473684210526,0.15789473684210525,0.00857616591809308
Exp_378,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.010259037007307504
Exp_379,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.010577934990205663
Exp_380,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.39473684210526316,0.0,0.004910143825993575
Exp_381,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.021047267056036992
Exp_382,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.02232125153154614
Exp_383,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.013180335153016115
Exp_384,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.007532192123883139
Exp_385,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.18421052631578946,0.2105263157894737,0.013334128775160107
Exp_386,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.014924631201989452
Exp_387,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.012529839388235566
Exp_388,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05263157894736842,0.2368421052631579,0.010344598543228193
Exp_389,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.00905612466839388
Exp_390,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.007919374233596918
Exp_391,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.0196924111243729
Exp_392,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.021716931385348966
Exp_393,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.008491973661232168
Exp_394,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.006659484507777498
Exp_395,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.004431885097445551
Exp_396,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.34210526315789475,0.15789473684210525,0.01876171379079751
Exp_397,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0789473684210526,0.15789473684210525,0.011119776529581215
Exp_398,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.01815603798263332
Exp_399,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.015488594772137588
Exp_400,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.39473684210526316,0.0,0.0028019106249243505
Exp_401,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.01327580310353938
Exp_402,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.013214376425964
Exp_403,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.008476617241308777
Exp_404,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.004365174312200405
Exp_405,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.18421052631578946,0.2105263157894737,0.008913689132548286
Exp_406,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.009241835909293141
Exp_407,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.008612599874885692
Exp_408,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.05263157894736842,0.2368421052631579,0.007677785291923279
Exp_409,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.005439983353187795
Exp_410,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.005776322742217174
Exp_411,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.013016804727335497
Exp_412,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.01425770972931622
Exp_413,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.005564676411779934
Exp_414,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.0043280905061284505
Exp_415,0.0,0.0,0.1,0.0,0.1,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.00241623225753508
Exp_416,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.34210526315789475,0.15789473684210525,0.012425207104166178
Exp_417,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0789473684210526,0.15789473684210525,0.00837110859415404
Exp_418,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.010535139665885266
Exp_419,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.010735198077123838
Exp_420,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.39473684210526316,0.0,0.003615162525527484
Exp_421,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.015295410301119024
Exp_422,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.016377649749002725
Exp_423,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.010028427702648196
Exp_424,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.005712904900636535
Exp_425,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.18421052631578946,0.2105263157894737,0.01146129198941919
Exp_426,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.01110934269666089
Exp_427,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.009957103736804371
Exp_428,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.05263157894736842,0.2368421052631579,0.008867538423387058
Exp_429,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.007388929901457119
Exp_430,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.006380309000240128
Exp_431,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.015092971710596042
Exp_432,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.015968674667569873
Exp_433,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.007752088247237722
Exp_434,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.006009908506777739
Exp_435,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.0033143508420297456
Exp_436,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.34210526315789475,0.15789473684210525,0.014891859581367569
Exp_437,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0789473684210526,0.15789473684210525,0.010205422476276736
Exp_438,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.013303524263241077
Exp_439,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.012291338556509818
Exp_440,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.39473684210526316,0.0,0.0017853518395721604
Exp_441,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.008756536535181507
Exp_442,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.008931082215644209
Exp_443,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.006400058670699266
Exp_444,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.0027230731199515937
Exp_445,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.18421052631578946,0.2105263157894737,0.006718871426212886
Exp_446,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.006609146442519631
Exp_447,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.005787996131947713
Exp_448,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.05263157894736842,0.2368421052631579,0.0054286666127007985
Exp_449,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.003848863014492268
Exp_450,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.00415645464914087
Exp_451,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.00898579678956392
Exp_452,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.009420613987026236
Exp_453,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.0049829917062201
Exp_454,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.004446165430907121
Exp_455,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.0017590194747880022
Exp_456,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.34210526315789475,0.15789473684210525,0.00879388444194954
Exp_457,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0789473684210526,0.15789473684210525,0.006438276530419344
Exp_458,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.007798890144245319
Exp_459,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.0067367805801568925
Exp_460,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.39473684210526316,0.0,0.0042544276626251395
Exp_461,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.01618957465003995
Exp_462,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.018291250272004688
Exp_463,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.012257173221136166
Exp_464,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.006022561090092162
Exp_465,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.011327115623152226
Exp_466,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.012510892680407712
Exp_467,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.01039585632122314
Exp_468,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.009495038492614342
Exp_469,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.007778670600880786
Exp_470,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.007660198313097751
Exp_471,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.017392606088430827
Exp_472,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.019176502404058354
